marca,modelo,transmision,color,kilometraje,tipo_motor,capacidad_motor,carroceria,traccion,precio_en_usd,num_fotos,dias_en_catalogo,edad
Land Rover,Range Rover,automatic,silver,305000,diesel,3,suv,all,10300,3,68,18
Land Rover,Range Rover,automatic,other,309000,diesel,3.6,suv,all,22800,10,111,10
Land Rover,Range Rover Sport,automatic,black,115000,diesel,3,suv,all,19000,13,79,9
Land Rover,Range Rover Sport,automatic,brown,235000,diesel,3,suv,all,19300,9,81,10
Land Rover,Freelander,mechanical,green,215652,gasoline,1.8,suv,all,4200,4,66,18
Land Rover,Range Rover,mechanical,black,187887,diesel,2.5,suv,all,5200,5,103,22
Land Rover,Range Rover,automatic,grey,300000,gasoline,4.4,suv,front,7650,4,75,15
Land Rover,Range Rover Sport,automatic,grey,130000,gasoline,3,suv,all,42000,5,81,7
Land Rover,Discovery,automatic,black,251000,diesel,2.7,suv,all,9300,8,74,14
Land Rover,Freelander,mechanical,green,140000,gasoline,1.8,suv,all,5500,4,75,18
Land Rover,Range Rover,automatic,black,201000,gasoline,4.2,suv,all,11900,13,79,12
Land Rover,Range Rover,automatic,black,290000,diesel,3,suv,all,9500,7,79,17
Land Rover,Freelander,mechanical,green,183000,diesel,1.8,suv,all,5500,4,81,18
Land Rover,Discovery,automatic,silver,159000,diesel,3,suv,all,22000,14,83,10
Land Rover,Freelander,mechanical,black,278000,gasoline,1.8,suv,all,3082.61,5,83,21
Land Rover,Freelander,mechanical,grey,161140,gasoline,1.8,suv,all,5200,5,86,17
Land Rover,Discovery,automatic,grey,212500,diesel,2.7,suv,front,13500,9,86,12
Land Rover,Freelander,mechanical,other,300000,diesel,2,suv,all,3600,4,87,20
Land Rover,Range Rover Evoque,automatic,white,160000,diesel,2.2,suv,all,21000,14,90,8
Land Rover,Range Rover Sport,automatic,black,165762,gasoline,4.4,suv,all,13900,22,91,13
Land Rover,Range Rover Sport,automatic,black,50000,gasoline,5,suv,all,28000,3,110,8
Land Rover,Freelander,automatic,red,212000,diesel,2.2,suv,all,11856.21,15,119,11
Land Rover,Discovery,automatic,grey,320000,diesel,2.7,suv,all,8900,8,123,15
Land Rover,Range Rover Evoque,automatic,red,7000,diesel,2.2,universal,all,43000,9,147,2
Land Rover,Freelander,mechanical,blue,198000,diesel,2.2,suv,all,9550,5,148,13
Land Rover,Range Rover Sport,automatic,silver,173000,diesel,3.6,suv,all,12700,13,152,13
Land Rover,Range Rover Sport,automatic,black,229000,diesel,3,suv,all,16400,7,159,10
Land Rover,Range Rover Evoque,automatic,white,150000,diesel,2.2,suv,all,20500,6,173,7
Land Rover,Range Rover Sport,automatic,white,259000,diesel,3.6,suv,all,13900,6,212,12
Land Rover,Range Rover,automatic,black,2500,gasoline,4.4,suv,all,8700,15,251,17
Land Rover,Range Rover Sport,automatic,black,294000,diesel,3,suv,all,16500,13,82,10
Iveco,Daily,mechanical,white,400000,diesel,2.8,minibus,rear,6500,7,17,19
Iveco,Daily,mechanical,white,520000,diesel,2.8,van,rear,4000,3,72,22
Iveco,Daily,mechanical,white,200000,diesel,3,van,rear,30114.76,17,58,5
Iveco,Daily,mechanical,white,650000,diesel,2.5,van,rear,3500,19,4,31
Iveco,Daily,mechanical,white,350000,diesel,2.5,minibus,rear,4268.22,8,95,30
Iveco,Daily,mechanical,blue,264000,diesel,3,van,rear,16300,7,455,11
Iveco,Daily,mechanical,yellow,394300,diesel,3,van,rear,22000,15,1,7
Iveco,Daily,mechanical,green,396000,diesel,2.8,minibus,rear,5600,14,6,24
Iveco,Daily,mechanical,white,320000,diesel,2.3,van,rear,8000,4,11,14
Iveco,Daily,mechanical,white,270000,diesel,2.8,pickup,rear,8600,15,512,22
Iveco,Daily,mechanical,blue,452000,diesel,2.5,van,rear,8124,13,79,21
Iveco,Daily,mechanical,white,350000,diesel,2.8,van,rear,5600,18,3,26
Iveco,Daily,mechanical,white,542000,diesel,2.8,van,rear,7000,3,123,23
Iveco,Daily,mechanical,yellow,600000,diesel,2.8,van,rear,5000,3,281,21
Iveco,Daily,mechanical,yellow,650000,diesel,2.8,van,rear,5000,5,31,22
Iveco,Daily,mechanical,white,157000,diesel,3,van,rear,40000,4,4,2
Iveco,Daily,mechanical,white,356666,diesel,2.5,van,rear,2699,7,54,26
Iveco,Daily,mechanical,white,750000,diesel,3,van,rear,18900,5,49,12
Iveco,Daily,mechanical,white,500000,diesel,2.8,van,rear,3000,5,68,24
Iveco,Daily,mechanical,yellow,650000,diesel,2.5,van,rear,4500,13,4,26
Iveco,Daily,mechanical,blue,690000,diesel,2.8,van,rear,5500,8,70,22
Iveco,Daily,mechanical,white,180000,gasoline,2.3,van,rear,7190,5,160,16
Iveco,Daily,mechanical,white,300000,diesel,2.8,van,rear,3500,3,8,26
Iveco,Daily,mechanical,white,333333,diesel,2.8,van,rear,3500,4,9,22
Iveco,Daily,mechanical,white,700000,diesel,2.8,minibus,rear,4500,5,22,14
Iveco,Daily,mechanical,white,450000,diesel,3,van,rear,7500,1,16,15
Iveco,Daily,mechanical,orange,470000,diesel,2.3,van,rear,11200,3,20,13
Iveco,Daily,mechanical,white,314450,diesel,2.3,van,rear,13500,8,88,10
Iveco,Daily,mechanical,white,123456,diesel,2.5,van,rear,3500,13,29,25
Iveco,Daily,mechanical,white,400000,diesel,2.8,van,front,2600,4,29,23
Iveco,Daily,automatic,white,157000,diesel,2.3,van,rear,22600,20,20,3
Iveco,Daily,mechanical,white,321000,diesel,3,van,front,14000,7,44,8
Iveco,Daily,mechanical,white,216000,diesel,3,minibus,rear,27500,17,14,6
Iveco,Daily,mechanical,white,398000,diesel,2.8,van,rear,7100,7,34,19
Iveco,Daily,mechanical,white,450000,diesel,3,van,rear,11300,8,215,12
Iveco,Daily,mechanical,white,500000,diesel,2.5,minibus,front,2999,8,97,29
Iveco,Daily,mechanical,white,314000,diesel,3,van,rear,24250,8,51,6
Iveco,Daily,mechanical,white,510000,diesel,2.3,van,rear,10200,16,15,13
Iveco,Daily,mechanical,white,123456,diesel,2.8,van,rear,7000,2,48,29
Iveco,Daily,mechanical,white,318000,diesel,2.3,van,rear,12900,7,7,12
Iveco,Daily,mechanical,white,233200,diesel,2.3,van,rear,19900,8,47,11
Iveco,Daily,mechanical,white,263800,diesel,2.3,van,front,20500,6,21,7
Iveco,Daily,mechanical,red,123456,diesel,3,van,rear,10500,3,621,13
Iveco,Daily,mechanical,white,950000,diesel,2.5,minibus,rear,2900,4,16,26
Iveco,Daily,mechanical,white,111111,diesel,2.5,van,rear,3200,4,21,29
Iveco,Daily,mechanical,white,310522,diesel,3,van,rear,13250,7,43,11
Iveco,Daily,mechanical,white,395000,diesel,3,van,front,12600,10,35,12
Iveco,Daily,mechanical,grey,415000,diesel,3,van,rear,13500,12,3,12
Iveco,Daily,mechanical,white,170000,diesel,2.3,minibus,rear,21900,13,89,6
Iveco,Daily,mechanical,white,140000,diesel,2.3,minibus,rear,24500,12,119,3
Iveco,Daily,mechanical,white,400000,diesel,2.8,van,rear,1990,6,61,23
Iveco,Daily,mechanical,white,217000,diesel,3,van,rear,21700,12,95,6
Iveco,Daily,mechanical,yellow,670000,diesel,2.8,van,rear,4500,32,43,26
Iveco,Daily,mechanical,grey,405000,diesel,2.8,van,rear,6950,13,4,23
Iveco,Daily,mechanical,white,350000,diesel,3,van,rear,13780,5,111,12
Iveco,Daily,mechanical,yellow,333333,diesel,2.8,van,rear,6400,7,10,19
Iveco,Daily,mechanical,white,371520,diesel,3,van,rear,21500,2,397,8
Iveco,Daily,mechanical,white,395000,diesel,3,van,rear,23000,18,8,9
Iveco,Daily,mechanical,white,400000,diesel,3,minibus,rear,4300,11,11,9
Iveco,Daily,mechanical,white,424000,diesel,2.8,van,rear,10000,11,42,16
Iveco,Daily,mechanical,white,400000,diesel,3,van,rear,25499,6,228,9
Iveco,Daily,mechanical,white,110000,diesel,2.3,van,front,24900,3,55,6
Iveco,Daily,mechanical,white,300000,diesel,2.5,van,rear,3900,2,6,27
Iveco,Daily,mechanical,blue,600000,diesel,2.8,minibus,rear,8150,5,6,19
Iveco,Daily,mechanical,white,400000,diesel,2.8,van,rear,3950,3,14,24
Iveco,Daily,mechanical,white,670000,diesel,2.8,minibus,rear,5000,6,436,18
Iveco,Daily,mechanical,green,400000,diesel,3,van,rear,25900,7,663,12
Iveco,Daily,mechanical,red,175800,diesel,3,van,rear,21000,12,35,6
Iveco,Daily,mechanical,white,111111,diesel,2.5,van,rear,2800,7,29,25
Iveco,Daily,mechanical,white,700000,diesel,2.8,van,rear,10300,5,123,18
Iveco,Daily,mechanical,green,150000,diesel,3,van,rear,27000,3,113,8
Iveco,Daily,mechanical,white,300000,diesel,2.8,van,rear,8600,2,18,15
Iveco,Daily,mechanical,white,450000,diesel,2.3,van,rear,9500,7,88,12
Iveco,Daily,mechanical,brown,666999,diesel,2.3,minibus,rear,10999,8,67,10
Iveco,Daily,mechanical,blue,400000,diesel,2.8,van,front,10500,4,14,16
Iveco,Daily,mechanical,white,300000,diesel,3,minibus,rear,8900,15,129,14
Iveco,Daily,mechanical,green,186000,diesel,2.3,van,rear,8750,10,132,14
Iveco,Daily,mechanical,white,460000,diesel,2.8,van,rear,3200,5,22,21
Iveco,Daily,mechanical,white,300000,diesel,2.8,minibus,front,6500,2,13,18
Iveco,Daily,mechanical,yellow,320000,gasoline,2.8,van,rear,6900,4,50,15
Iveco,Daily,mechanical,white,11111,diesel,2.5,van,rear,1700,3,14,26
Iveco,Daily,mechanical,white,500000,diesel,2.8,van,front,2371.23,5,15,22
Iveco,Daily,mechanical,white,300000,diesel,2.8,van,rear,2000,6,262,23
Iveco,Daily,mechanical,white,400000,diesel,2.5,van,rear,2800,6,112,26
Iveco,Daily,mechanical,white,408000,diesel,3,van,front,14227.45,8,607,12
Iveco,Daily,mechanical,red,111111,diesel,3,van,front,14999,11,49,15
Iveco,Daily,mechanical,yellow,111000,diesel,2.8,minibus,rear,10000,3,20,23
Iveco,Daily,mechanical,green,300000,diesel,2.5,van,rear,2500,6,26,28
Iveco,Daily,mechanical,white,450000,diesel,2.8,van,rear,2800,7,22,25
Iveco,Daily,mechanical,red,400000,diesel,2.8,van,rear,7200,8,117,15
Iveco,Daily,mechanical,white,500000,diesel,3,minibus,rear,7400,12,59,12
Iveco,Daily,mechanical,white,25000,diesel,2.8,van,rear,3900,10,129,23
Iveco,Daily,mechanical,white,19000,diesel,2.8,van,rear,5000,7,66,22
Iveco,Daily,mechanical,red,375000,diesel,2.5,van,rear,2350,14,32,27
Iveco,Daily,mechanical,white,365418,diesel,2.3,van,rear,6500,7,88,14
Iveco,Daily,mechanical,white,400000,diesel,3,minibus,rear,16000,4,60,6
Iveco,Daily,mechanical,blue,555555,diesel,2.8,van,rear,9500,5,74,22
Iveco,Daily,mechanical,blue,700000,diesel,2.8,van,rear,4512.41,9,40,17
Iveco,Daily,mechanical,white,300000,diesel,2.8,minibus,front,2350,9,37,23
Iveco,Daily,mechanical,red,350000,diesel,3,van,front,13000,7,50,14
Iveco,Daily,mechanical,black,234543,diesel,2.5,van,front,5500,3,37,26
Iveco,Daily,mechanical,white,333000,diesel,2.5,van,rear,2950,8,144,24
Iveco,Daily,mechanical,red,396676,diesel,2.3,minibus,front,5809.54,5,117,14
Iveco,Daily,mechanical,white,600000,diesel,2.8,van,rear,4000,6,81,23
Iveco,Daily,mechanical,white,257600,diesel,2.8,van,rear,9800,5,57,19
Iveco,Daily,mechanical,yellow,490000,diesel,3,van,front,11000,3,90,12
Iveco,Daily,mechanical,blue,650000,diesel,3,van,front,10500,5,137,11
Iveco,Daily,mechanical,white,343000,diesel,2.3,van,rear,17700,6,70,13
Iveco,Daily,mechanical,white,450000,diesel,3,van,rear,18999,6,64,6
Iveco,Daily,mechanical,white,385000,diesel,2.3,van,front,18800,7,90,6
Iveco,Daily,mechanical,white,345000,diesel,3,van,rear,15000,1,161,12
Iveco,Daily,mechanical,white,550000,diesel,2.8,minibus,front,5999,15,118,18
Iveco,Daily,mechanical,white,398000,diesel,2.3,van,rear,12900,12,85,11
Iveco,Daily,mechanical,yellow,410000,diesel,2.8,minibus,rear,2000,9,151,24
Iveco,Daily,mechanical,white,721000,diesel,2.8,van,rear,5500,3,65,23
Iveco,Daily,mechanical,white,350000,diesel,2.8,minibus,rear,10500,2,167,20
Iveco,Daily,mechanical,white,466000,diesel,2.5,pickup,rear,4100,6,63,27
Iveco,Daily,mechanical,white,303000,diesel,3,van,rear,15800,6,63,12
Iveco,Daily,mechanical,white,607000,diesel,2.8,van,rear,11200,7,91,21
Iveco,Daily,mechanical,green,367000,diesel,2.8,van,rear,8500,7,76,24
Iveco,Daily,mechanical,white,400000,diesel,2.8,van,rear,6000,16,65,22
Iveco,Daily,mechanical,yellow,400000,diesel,2.8,minibus,rear,4742.47,5,67,13
Iveco,Daily,mechanical,white,500000,diesel,2.5,minibus,rear,3200,9,155,25
Iveco,Daily,mechanical,white,330000,diesel,2.8,van,rear,6600,3,69,21
Iveco,Daily,mechanical,white,500000,diesel,2.3,pickup,rear,18500,3,88,9
Iveco,Daily,mechanical,white,342800,gasoline,3,van,rear,13000,18,72,12
Iveco,Daily,mechanical,white,300000,diesel,2.8,van,rear,7300,17,74,21
Iveco,Daily,mechanical,white,520000,diesel,2.8,minibus,rear,3800,3,78,23
Iveco,Daily,mechanical,blue,187000,diesel,3,van,rear,20999,11,86,13
Iveco,Daily,mechanical,other,220000,diesel,2.8,minibus,front,11000,6,91,23
Iveco,Daily,mechanical,green,1000000,diesel,2.8,minibus,front,8500,8,104,21
Iveco,Daily,mechanical,white,416000,diesel,3,van,rear,10900,6,144,14
Iveco,Daily,mechanical,white,300000,diesel,2.5,van,rear,2600,3,159,27
Iveco,Daily,mechanical,white,888888,diesel,2.5,van,front,4500,1,169,26
Iveco,Daily,mechanical,white,470000,diesel,2.3,van,rear,17450,5,251,9
Iveco,Daily,mechanical,white,320000,diesel,3,minibus,front,12400,13,81,13
Iveco,Daily,mechanical,white,280000,diesel,2.5,van,rear,5200,4,89,24
Iveco,Daily,mechanical,white,1000000,diesel,2.5,van,rear,4000,4,165,27
Iveco,Daily,mechanical,white,350000,diesel,2.8,van,rear,8750,4,211,14
Skoda,Octavia,automatic,white,108500,gasoline,1.6,liftback,front,10750,37,1,5
Skoda,Felicia,mechanical,blue,365000,diesel,1.9,universal,front,1500,23,0,22
Skoda,Superb,automatic,black,138000,gasoline,1.8,liftback,front,9200,15,17,9
Skoda,Octavia,mechanical,black,140000,gasoline,1.4,liftback,front,5300,8,17,14
Skoda,Rapid,mechanical,red,126063,gasoline,1.6,hatchback,front,10000,8,64,6
Skoda,Superb,automatic,black,155000,gasoline,1.8,sedan,front,10500,6,112,9
Skoda,Octavia,mechanical,other,130000,diesel,1.6,universal,front,14990,18,84,5
Skoda,Octavia,automatic,white,196000,gasoline,1.4,universal,front,10900,11,0,6
Skoda,Superb,mechanical,silver,138000,gasoline,1.8,universal,front,19918.41,12,77,7
Skoda,Octavia,mechanical,black,140000,gasoline,1.8,hatchback,front,9500,5,144,10
Skoda,Fabia,mechanical,white,157000,gasoline,1.2,hatchback,front,4250,11,13,12
Skoda,Rapid,mechanical,black,140060,gasoline,1.6,hatchback,front,8600,16,68,6
Skoda,Octavia,mechanical,silver,315000,gasoline,2,hatchback,front,5450,9,31,13
Skoda,Fabia,mechanical,silver,150203,gasoline,1.2,hatchback,front,4481.64,7,0,12
Skoda,Rapid,automatic,silver,100000,gasoline,1.4,sedan,front,9000,7,414,7
Skoda,Octavia,automatic,black,110000,gasoline,1.6,liftback,front,7800,14,38,8
Skoda,Superb,mechanical,black,420000,gasoline,1.8,liftback,front,7600,11,3,10
Skoda,Octavia,mechanical,grey,340000,gasoline,1.6,liftback,front,2950,9,72,22
Skoda,Superb,mechanical,silver,180146,gasoline,1.8,sedan,all,9200,22,82,8
Skoda,Octavia,mechanical,silver,80977,gasoline,1.8,sedan,front,19500,18,33,3
Skoda,Octavia,mechanical,silver,56048,gasoline,1.8,liftback,front,20500,20,29,3
Skoda,Octavia,mechanical,black,200000,gasoline,1.2,universal,front,8700,9,0,9
Skoda,Superb,automatic,green,70556,gasoline,2,sedan,front,27500,19,51,3
Skoda,Octavia,mechanical,silver,178000,diesel,1.6,universal,front,12500,19,47,4
Skoda,Octavia,mechanical,silver,220000,diesel,1.9,sedan,front,8100,18,152,12
Skoda,Superb,automatic,brown,161000,gasoline,1.8,liftback,front,10990,5,87,8
Skoda,Octavia,automatic,yellow,95000,gasoline,1.4,liftback,front,7950,13,89,10
Skoda,Superb,mechanical,other,125000,gasoline,1.8,hatchback,front,19999,22,296,5
Skoda,Octavia,mechanical,other,499000,diesel,1.9,liftback,front,4400,9,7,19
Skoda,Octavia,automatic,white,14800,gasoline,1.8,liftback,front,23199,25,49,2
Skoda,Octavia,mechanical,black,302065,diesel,1.6,universal,front,8500,23,24,9
Skoda,Octavia,automatic,silver,148921,gasoline,1.2,liftback,front,7500,12,115,7
Skoda,Octavia,automatic,grey,89600,gasoline,1.8,liftback,front,18400,17,38,3
Skoda,Octavia,automatic,silver,97016,gasoline,1.6,liftback,front,17990,22,8,3
Skoda,Octavia,mechanical,white,49050,gasoline,1.6,liftback,front,15800,17,19,3
Skoda,Superb,mechanical,other,225000,gasoline,1.8,liftback,front,7500,19,33,12
Skoda,Octavia,automatic,red,82000,gasoline,1.8,liftback,front,18200,10,84,4
Skoda,Felicia,mechanical,blue,200000,gasoline,1.3,hatchback,front,800,6,30,22
Skoda,Rapid,mechanical,black,19000,gasoline,1.6,liftback,front,12100,6,4,3
Skoda,Octavia,automatic,grey,148406,gasoline,1.2,sedan,front,9700,19,19,6
Skoda,Superb,automatic,black,45182,gasoline,1.8,sedan,front,25900,20,12,3
Skoda,Superb,automatic,black,65106,gasoline,1.8,sedan,front,24900,20,12,3
Skoda,Superb,automatic,black,56263,gasoline,1.8,sedan,front,25500,20,12,3
Skoda,Fabia,mechanical,silver,122556,gasoline,1.2,hatchback,front,5200,19,21,11
Skoda,Superb,mechanical,grey,252414,diesel,1.6,universal,front,9500,19,40,9
Skoda,Fabia,mechanical,grey,198682,gasoline,1.4,universal,front,4900,20,8,11
Skoda,Octavia,automatic,black,99923,gasoline,1.4,liftback,front,16500,21,9,3
Skoda,Octavia,automatic,blue,139938,gasoline,1.8,liftback,front,11900,21,92,6
Skoda,Octavia,automatic,grey,179000,diesel,1.6,universal,front,13550,25,47,5
Skoda,Fabia,mechanical,red,166000,gasoline,1.2,hatchback,front,4950,22,21,11
Skoda,Octavia,mechanical,silver,151000,gasoline,1.6,liftback,front,7750,21,6,9
Skoda,Superb,automatic,black,136290,diesel,2,universal,front,17999,28,74,4
Skoda,Rapid,mechanical,blue,115000,gasoline,1.2,hatchback,front,7350,13,24,6
Skoda,Superb,automatic,black,243000,gasoline,1.8,liftback,front,9000,11,27,12
Skoda,Superb,automatic,brown,190000,diesel,2,universal,front,14500,18,6,6
Skoda,Superb,mechanical,other,146000,gasoline,1.8,liftback,front,9100,14,2,9
Skoda,Superb,mechanical,silver,175000,diesel,1.6,universal,front,13250,16,2,6
Skoda,Octavia,mechanical,grey,101000,gasoline,1.4,liftback,front,5850,21,2,11
Skoda,Octavia,automatic,black,213000,gasoline,1.4,universal,front,7250,22,2,10
Skoda,Octavia,mechanical,white,179000,diesel,1.6,universal,front,12450,28,2,4
Skoda,Fabia,mechanical,white,152000,gasoline,1.2,hatchback,front,3850,6,85,12
Skoda,Superb,automatic,blue,180000,gasoline,1.8,sedan,front,6290,12,7,14
Skoda,Octavia,mechanical,grey,344000,gasoline,1.8,liftback,front,3500,13,0,18
Skoda,Octavia,mechanical,black,110000,gasoline,1.2,hatchback,front,8999,14,141,6
Skoda,Roomster,mechanical,black,89000,diesel,1.6,hatchback,front,11850,19,88,5
Skoda,Octavia,mechanical,silver,262000,diesel,1.9,universal,front,6499,9,0,13
Skoda,Superb,mechanical,silver,300000,gasoline,2.8,sedan,front,2471.3,3,13,14
Skoda,Roomster,mechanical,red,186000,gasoline,1.4,universal,front,5300,9,3,11
Skoda,Octavia,mechanical,silver,245000,gasoline,1.4,universal,front,9650,7,15,9
Skoda,Octavia,automatic,black,139783,gasoline,1.8,universal,front,14500,16,85,6
Skoda,Octavia,automatic,blue,34000,gasoline,1.4,liftback,front,24300,15,35,2
Skoda,Superb,mechanical,silver,382000,diesel,2.5,sedan,front,4650,11,79,18
Skoda,Rapid,automatic,blue,80000,gasoline,1.4,liftback,front,7990,5,3,7
Skoda,Octavia,mechanical,silver,185000,diesel,1.6,universal,front,7990,6,126,11
Skoda,Roomster,mechanical,grey,202000,gasoline,1.4,minivan,front,5700,31,30,12
Skoda,Rapid,mechanical,white,38000,gasoline,1.6,hatchback,front,9800,14,22,5
Skoda,Octavia,mechanical,black,147800,diesel,1.6,universal,front,12500,23,64,4
Skoda,Fabia,mechanical,red,121000,gasoline,1.4,universal,front,6500,12,19,9
Skoda,Superb,automatic,silver,186000,gasoline,1.8,liftback,front,9200,11,46,9
Skoda,Fabia,mechanical,blue,84000,gasoline,1.4,hatchback,front,7900,21,27,8
Skoda,Superb,mechanical,red,225000,diesel,2,hatchback,front,10300,14,28,12
Skoda,Octavia,mechanical,green,272000,gasoline,1.8,hatchback,front,3200,7,96,19
Skoda,Superb,automatic,blue,170000,gasoline,1.8,liftback,front,10950,16,64,10
Skoda,Yeti,automatic,grey,113000,gasoline,1.4,universal,front,12000,16,59,5
Skoda,Fabia,mechanical,blue,155000,gasoline,1.2,hatchback,front,5800,12,30,8
Skoda,Octavia,mechanical,black,292000,gasoline,2,universal,front,3700,4,7,18
Skoda,Rapid,mechanical,white,120000,gasoline,1.6,liftback,front,8000,16,2,5
Skoda,Superb,automatic,white,320,gasoline,1.8,liftback,front,9999,15,10,11
Skoda,Octavia,automatic,other,125000,gasoline,1.8,hatchback,front,7500,7,50,10
Skoda,Superb,mechanical,other,208000,gasoline,1.8,liftback,front,8700,16,99,11
Skoda,Fabia,mechanical,grey,128000,diesel,1.4,universal,front,4700,8,42,13
Skoda,Octavia,mechanical,white,225000,gasoline,1.6,hatchback,front,8700,11,62,10
Skoda,Octavia,automatic,grey,109250,gasoline,1.2,universal,front,6100,12,14,10
Skoda,Felicia,mechanical,white,395420,diesel,1.9,universal,front,663.95,8,7,21
Skoda,Rapid,automatic,brown,34000,gasoline,1.4,hatchback,front,14900,16,79,3
Skoda,Octavia,automatic,grey,195000,diesel,1.6,universal,front,12350,22,42,5
Skoda,Octavia,mechanical,grey,169000,diesel,1.6,suv,front,11500,26,47,5
Skoda,Rapid,mechanical,black,115000,gasoline,1.6,liftback,rear,9400,3,1,5
Skoda,Octavia,mechanical,brown,160000,gasoline,1.4,liftback,front,12330.46,41,2,5
Skoda,Rapid,mechanical,grey,82000,gasoline,1.4,liftback,front,7800,4,9,7
